author_name|id|author_order
Mihoko Otake|https://doi.org/10.1007/978-3-540-44705-4|first
Andrew T. Duchowski|https://doi.org/10.1007/978-3-319-57883-5|first
Iain Gray|https://doi.org/10.1007/978-3-319-60660-6|first
Victoria Kosa|https://doi.org/10.1007/978-981-16-8630-6|first
Vadim Ermolayev|https://doi.org/10.1007/978-981-16-8630-6|last
Gleb Beliakov|https://doi.org/10.1007/978-3-540-73721-6|first
Ana Pradera|https://doi.org/10.1007/978-3-540-73721-6|middle
Tomasa Calvo|https://doi.org/10.1007/978-3-540-73721-6|last
Janis Stirna|https://doi.org/10.1007/978-3-319-94857-7|first
Anne Persson|https://doi.org/10.1007/978-3-319-94857-7|last
K. C. Wang|https://doi.org/10.1007/978-3-319-92429-8|first
Roel J. Wieringa|https://doi.org/10.1007/978-3-662-43839-8|first
Christian Lexcellent|https://doi.org/10.1007/978-3-030-21445-6|first
Jon Peddie|https://doi.org/10.1007/978-3-030-17490-3|first
Nitul Dutta|https://doi.org/10.1007/978-3-030-46736-4|first
Hiren Kumar Deva Sarma|https://doi.org/10.1007/978-3-030-46736-4|middle
Rajendrasinh Jadeja|https://doi.org/10.1007/978-3-030-46736-4|middle
Krishna Delvadia|https://doi.org/10.1007/978-3-030-46736-4|middle
Gheorghita Ghinea|https://doi.org/10.1007/978-3-030-46736-4|last
Philip R. Van Loocke|https://doi.org/10.1007/BFb0027534|first
Fu Cheng|https://doi.org/10.1007/978-1-4842-2737-4|first
Antônio Carlos da Rocha Costa|https://doi.org/10.1007/978-3-030-16335-8|first
John Krogstie|https://doi.org/10.1007/978-3-319-42512-2|first
Xuzhu Wang|https://doi.org/10.1007/978-3-540-78311-4|first
Da Ruan 0001|https://doi.org/10.1007/978-3-540-78311-4|middle
Etienne E. Kerre|https://doi.org/10.1007/978-3-540-78311-4|last
Zili Zhang|https://doi.org/10.1007/b95170|first
Chengqi Zhang|https://doi.org/10.1007/b95170|last
Prajna Kunche|https://doi.org/10.1007/978-3-030-42746-7|first
N. Manikanthababu|https://doi.org/10.1007/978-3-030-42746-7|last
Diogo R. Ferreira|https://doi.org/10.1007/978-3-642-40796-3|first
Yuchao Zhang|https://doi.org/10.1007/978-981-15-0138-8|first
Ke Xu 0002|https://doi.org/10.1007/978-981-15-0138-8|last
Gexiang Zhang|https://doi.org/10.1007/978-981-16-1566-5|first
Mario J. Pérez-Jiménez|https://doi.org/10.1007/978-981-16-1566-5|middle
Agustín Riscos-Núñez|https://doi.org/10.1007/978-981-16-1566-5|middle
Sergey Verlan|https://doi.org/10.1007/978-981-16-1566-5|middle
Savas Konur|https://doi.org/10.1007/978-981-16-1566-5|middle
Thomas Hinze|https://doi.org/10.1007/978-981-16-1566-5|middle
Marian Gheorghe 0001|https://doi.org/10.1007/978-981-16-1566-5|last
Femke Elise van Beek|https://doi.org/10.1007/978-3-319-69920-2|first
Dietmar P. F. Möller|https://doi.org/10.1007/978-1-4471-5637-6|first
Alberto Isidori|https://doi.org/10.1007/978-1-84628-615-5|first
Jirí Soukup|https://doi.org/10.1007/978-3-642-39323-5|first
Petr Machácek|https://doi.org/10.1007/978-3-642-39323-5|last
William Sims Bainbridge|https://doi.org/10.1007/978-3-319-90560-0|first
George F. Luger|https://doi.org/10.1007/978-3-030-71873-2|first
Cheng-Shang Chang|https://doi.org/10.1007/978-1-4471-0459-9|first
Werner Damm|https://doi.org/10.1007/978-3-642-51137-0|first
Meinard Müller|https://doi.org/10.1007/978-3-319-21945-5|first
Ryuhei Uehara|https://doi.org/10.1007/978-981-15-4470-5|first
Xiaodong Lin 0001|https://doi.org/10.1007/978-3-030-00581-8|first
Otmane Azeroual|https://doi.org/10.1007/978-3-658-36702-2|first
Holger Kaschner|https://doi.org/10.1007/978-3-658-35489-3|first
Dawei Mai|https://doi.org/10.1007/978-3-030-91285-7|first
Michael Peter Kennedy|https://doi.org/10.1007/978-3-030-91285-7|last
Fuchun Guo|https://doi.org/10.1007/978-3-319-93049-7|first
Willy Susilo|https://doi.org/10.1007/978-3-319-93049-7|middle
Yi Mu 0001|https://doi.org/10.1007/978-3-319-93049-7|last
Chunxiao Jiang|https://doi.org/10.1007/978-981-16-5221-9|first
Peiying Zhang|https://doi.org/10.1007/978-981-16-5221-9|last
Waqar Hasan|https://doi.org/10.1007/BFb0020710|first
Kofi Kissi Dompere|https://doi.org/10.1007/978-3-030-90279-7|first
Peter Christen|https://doi.org/10.1007/978-3-030-59706-1|first
Thilina Ranbaduge|https://doi.org/10.1007/978-3-030-59706-1|middle
Rainer Schnell|https://doi.org/10.1007/978-3-030-59706-1|last
Andras Kemeny|https://doi.org/10.1007/978-3-030-59342-1|first
Jean-Rémy Chardonnet|https://doi.org/10.1007/978-3-030-59342-1|middle
Florent Colombet|https://doi.org/10.1007/978-3-030-59342-1|last
Tung X. Bui|https://doi.org/10.1007/3-540-18753-7|first
Jiawei Jiang|https://doi.org/10.1007/978-981-16-3420-8|first
Bin Cui 0001|https://doi.org/10.1007/978-981-16-3420-8|middle
Ce Zhang 0001|https://doi.org/10.1007/978-981-16-3420-8|last
Carlo Batini|https://doi.org/10.1007/3-540-33173-5|first
Monica Scannapieco|https://doi.org/10.1007/3-540-33173-5|last
Gustavo Alonso|https://doi.org/10.1007/978-3-662-10876-5|first
Fabio Casati|https://doi.org/10.1007/978-3-662-10876-5|middle
Harumi A. Kuno|https://doi.org/10.1007/978-3-662-10876-5|middle
Vijay Machiraju|https://doi.org/10.1007/978-3-662-10876-5|last
Bing Liu 0001|https://doi.org/10.1007/978-3-540-37882-2|first
Ton Kloks|https://doi.org/10.1007/978-981-16-6350-5|first
Mingyu Xiao|https://doi.org/10.1007/978-981-16-6350-5|last
Anita Wasilewska|https://doi.org/10.1007/978-3-319-92591-2|first
Xiaoyuan Xie|https://doi.org/10.1007/978-981-33-6179-9|first
Baowen Xu|https://doi.org/10.1007/978-981-33-6179-9|last
Wei Li 0022|https://doi.org/10.1007/978-981-16-9294-9|first
Yuefei Sui|https://doi.org/10.1007/978-981-16-9294-9|last
Emilio Sulis|https://doi.org/10.1007/978-3-030-98816-6|first
Kuldar Taveter|https://doi.org/10.1007/978-3-030-98816-6|last
Douglas H. Morais|https://doi.org/10.1007/978-3-030-51441-9|first
Susanne Biundo|https://doi.org/10.1007/978-3-642-84744-8|first
Donald E. Knuth|https://doi.org/10.1007/3-540-55611-7|first
Gerhard Reinelt|https://doi.org/10.1007/3-540-48661-5|first
Yuri Malitsky|https://doi.org/10.1007/978-3-319-11230-5|first
Bo Liu 0001|https://doi.org/10.1007/978-981-13-1705-7|first
Wanlei Zhou 0001|https://doi.org/10.1007/978-981-13-1705-7|middle
Tianqing Zhu|https://doi.org/10.1007/978-981-13-1705-7|middle
Yong Xiang 0001|https://doi.org/10.1007/978-981-13-1705-7|middle
Kun Wang 0005|https://doi.org/10.1007/978-981-13-1705-7|last
Luc Devroye|https://doi.org/10.1007/978-1-4613-8643-8|first
Joseph S. P. Fong|https://doi.org/10.1007/978-3-030-79584-9|first
Kenneth Wong Ting Yan|https://doi.org/10.1007/978-3-030-79584-9|last
Jens Knoop|https://doi.org/10.1007/3-540-49639-4|first
David Bermbach|https://doi.org/10.1007/978-3-319-55483-9|first
Erik Wittern|https://doi.org/10.1007/978-3-319-55483-9|middle
Stefan Tai|https://doi.org/10.1007/978-3-319-55483-9|last
Caroline Barrière|https://doi.org/10.1007/978-3-319-41337-2|first
Antoni Kreczmar|https://doi.org/10.1007/BFb0024097|first
Andrzej Salwicki|https://doi.org/10.1007/BFb0024097|middle
Marek Warpechowski|https://doi.org/10.1007/BFb0024097|last
A. J. M. van Gasteren|https://doi.org/10.1007/BFb0020908|first
Hak-Keung Lam|https://doi.org/10.1007/978-3-642-17844-3|first
Frank Hung-Fat Leung|https://doi.org/10.1007/978-3-642-17844-3|last
James O. Berger|https://doi.org/10.1007/978-1-4757-4286-2|first
Neil C. Rowe|https://doi.org/10.1007/978-3-319-41187-3|first
Julian L. Rrushi|https://doi.org/10.1007/978-3-319-41187-3|last
Keyurkumar Patel|https://doi.org/10.1007/978-981-15-6311-9|first
Axaykumar J. Mehta|https://doi.org/10.1007/978-981-15-6311-9|last
Klaus A. Hörmann|https://doi.org/10.1007/978-3-642-73444-1|first
Hua Wang 0002|https://doi.org/10.1007/978-3-030-31729-4|first
Jinli Cao|https://doi.org/10.1007/978-3-030-31729-4|middle
Yanchun Zhang|https://doi.org/10.1007/978-3-030-31729-4|last
Ming-Hsuan Yang 0001|https://doi.org/10.1007/978-1-4615-1423-7|first
Narendra Ahuja|https://doi.org/10.1007/978-1-4615-1423-7|last
Jun Ohya|https://doi.org/10.1007/978-1-4615-1003-1|first
Akira Utsumi|https://doi.org/10.1007/978-1-4615-1003-1|middle
Junji Yamato|https://doi.org/10.1007/978-1-4615-1003-1|last
Friedrich L. Bauer|https://doi.org/10.1007/3-540-18779-0|first
Herbert Ehler|https://doi.org/10.1007/3-540-18779-0|middle
A. Horsch|https://doi.org/10.1007/3-540-18779-0|middle
Bernhard Möller|https://doi.org/10.1007/3-540-18779-0|middle
Helmuth Partsch|https://doi.org/10.1007/3-540-18779-0|middle
O. Paukner|https://doi.org/10.1007/3-540-18779-0|middle
Peter Pepper|https://doi.org/10.1007/3-540-18779-0|last
Heinrich Müller|https://doi.org/10.1007/978-3-642-73416-8|first
Jürgen Hülsemann|https://doi.org/10.1007/978-3-642-73952-1|first
Jan Herling|https://doi.org/10.1007/978-3-658-05810-4|first
David Evans 0009|https://doi.org/10.1007/978-3-319-04286-2|first
Paul Gruba|https://doi.org/10.1007/978-3-319-04286-2|middle
Justin Zobel|https://doi.org/10.1007/978-3-319-04286-2|last
Eugene Roventa|https://doi.org/10.1007/978-3-540-77463-1|first
Tiberiu Spircu|https://doi.org/10.1007/978-3-540-77463-1|last
Clifford S. Ang|https://doi.org/10.1007/978-3-030-64155-9|first
Ali Imam Abidi|https://doi.org/10.1007/978-981-10-5837-0|first
S. K. Singh|https://doi.org/10.1007/978-981-10-5837-0|last
Georg Rehm|https://doi.org/10.1007/978-3-642-27166-3|first
Hans Uszkoreit|https://doi.org/10.1007/978-3-642-27166-3|last
Florian Daniel|https://doi.org/10.1007/978-3-642-55049-2|first
Maristella Matera|https://doi.org/10.1007/978-3-642-55049-2|last
Lukasz Kaiser|https://doi.org/10.1007/978-3-642-22807-0|first
Andreas Pfitzmann|https://doi.org/10.1007/978-3-642-75544-6|first
David Zhang 0001|https://doi.org/10.1007/978-981-10-2056-8|first
Yong Xu 0001|https://doi.org/10.1007/978-981-10-2056-8|middle
Wangmeng Zuo|https://doi.org/10.1007/978-981-10-2056-8|last
Christos G. Cassandras|https://doi.org/10.1007/978-1-4757-4070-7|first
Stéphane Lafortune|https://doi.org/10.1007/978-1-4757-4070-7|last
V. S. Subrahmanian|https://doi.org/10.1007/978-3-319-25760-0|first
Michael Ovelgönne|https://doi.org/10.1007/978-3-319-25760-0|middle
Tudor Dumitras|https://doi.org/10.1007/978-3-319-25760-0|middle
B. Aditya Prakash|https://doi.org/10.1007/978-3-319-25760-0|last
Josyula R. Rao|https://doi.org/10.1007/3-540-59173-7|first
Stefan Rass|https://doi.org/10.1007/978-3-030-46908-5|first
Stefan Schauer|https://doi.org/10.1007/978-3-030-46908-5|middle
Sandra König|https://doi.org/10.1007/978-3-030-46908-5|middle
Quanyan Zhu|https://doi.org/10.1007/978-3-030-46908-5|last
Jochen Renz|https://doi.org/10.1007/3-540-70736-0|first
Bernhard R. Kämmerer|https://doi.org/10.1007/978-3-642-75832-4|first
Ralph Bergmann|https://doi.org/10.1007/3-540-45759-3|first
Tadeusz Kaczorek|https://doi.org/10.1007/978-3-030-72480-1|first
Kamil Borawski|https://doi.org/10.1007/978-3-030-72480-1|last
William McCune|https://doi.org/10.1007/3-540-61398-6|first
R. Padmanabhan|https://doi.org/10.1007/3-540-61398-6|last
Didier Dubois|https://doi.org/10.1007/978-1-4684-5287-7|first
Henri Prade|https://doi.org/10.1007/978-1-4684-5287-7|last
Leonid Nossov|https://doi.org/10.1007/978-3-662-50417-8|first
Hanno Ernst|https://doi.org/10.1007/978-3-662-50417-8|middle
Victor Chupis|https://doi.org/10.1007/978-3-662-50417-8|last
Robert Goldblatt|https://doi.org/10.1007/BFb0022481|first
Werner Römisch|https://doi.org/10.1007/978-3-319-42755-3|first
Thomas Zeugmann|https://doi.org/10.1007/978-3-319-42755-3|last
Charu C. Aggarwal|https://doi.org/10.1007/978-3-030-96623-2|first
Michael Eulenstein|https://doi.org/10.1007/978-3-642-73431-1|first
Yunong Zhang|https://doi.org/10.1007/978-981-15-8257-8|first
Binbin Qiu|https://doi.org/10.1007/978-981-15-8257-8|middle
Xiaodong Li 0011|https://doi.org/10.1007/978-981-15-8257-8|last
Josep Carmona 0001|https://doi.org/10.1007/978-3-319-99414-7|first
Boudewijn F. van Dongen|https://doi.org/10.1007/978-3-319-99414-7|middle
Andreas Solti|https://doi.org/10.1007/978-3-319-99414-7|middle
Matthias Weidlich|https://doi.org/10.1007/978-3-319-99414-7|last
Samuel H. Fuller|https://doi.org/10.1007/3-540-07186-5|first
Teuvo Kohonen|https://doi.org/10.1007/978-3-642-97610-0|first
Jürgen Gerhard|https://doi.org/10.1007/b104035|first
Shima Zahmatkesh|https://doi.org/10.1007/978-3-030-38339-8|first
Emanuele Della Valle|https://doi.org/10.1007/978-3-030-38339-8|last
Ruth Breu|https://doi.org/10.1007/3-540-54972-2|first
Fangfang Zhang 0003|https://doi.org/10.1007/978-981-16-4859-5|first
Su Nguyen|https://doi.org/10.1007/978-981-16-4859-5|middle
Yi Mei 0001|https://doi.org/10.1007/978-981-16-4859-5|middle
Mengjie Zhang 0001|https://doi.org/10.1007/978-981-16-4859-5|last
Thurupathan Vijayakumar|https://doi.org/10.1007/978-1-4842-2817-3|first
Miroslav Kubat|https://doi.org/10.1007/978-3-319-63913-0|first
Alexander N. Dudin|https://doi.org/10.1007/978-3-030-32072-0|first
Valentina I. Klimenok|https://doi.org/10.1007/978-3-030-32072-0|middle
Vladimir M. Vishnevsky|https://doi.org/10.1007/978-3-030-32072-0|last
Theo Härder|Datenbanksysteme: Konzepte und Techniken der Implementierung_1999|first
Erhard Rahm|Datenbanksysteme: Konzepte und Techniken der Implementierung_1999|last
Yehuda Lindell|https://doi.org/10.1007/b13246|first
Theodor Sperlea|https://doi.org/10.1007/978-3-662-64473-7|first
Andy Bytheway|https://doi.org/10.1007/978-3-319-11909-0|first
Dieter van Melkebeek|https://doi.org/10.1007/3-540-44545-5|first
Orit Hazzan|https://doi.org/10.1007/978-1-4471-6630-6|first
Tami Lapidot|https://doi.org/10.1007/978-1-4471-6630-6|middle
Noa Ragonis|https://doi.org/10.1007/978-1-4471-6630-6|last
Moussa Labbadi|https://doi.org/10.1007/978-3-030-98737-4|first
Kamal Elyaalaoui|https://doi.org/10.1007/978-3-030-98737-4|middle
Loubna Bousselamti|https://doi.org/10.1007/978-3-030-98737-4|middle
Mohammed Ouassaid|https://doi.org/10.1007/978-3-030-98737-4|middle
Mohamed Cherkaoui|https://doi.org/10.1007/978-3-030-98737-4|last
Sheila A. Greibach|https://doi.org/10.1007/BFb0023017|first
Peter Sanders 0001|https://doi.org/10.1007/978-3-030-25209-0|first
Kurt Mehlhorn|https://doi.org/10.1007/978-3-030-25209-0|middle
Martin Dietzfelbinger|https://doi.org/10.1007/978-3-030-25209-0|middle
Roman Dementiev|https://doi.org/10.1007/978-3-030-25209-0|last
Carsten Ullrich|https://doi.org/10.1007/978-3-540-88215-2|first
Yong Liu|https://doi.org/10.1007/978-1-84800-127-5|first
Yuming Jiang 0001|https://doi.org/10.1007/978-1-84800-127-5|last
Georg Boenn|https://doi.org/10.1007/978-3-319-76285-2|first
Ben Stephenson|https://doi.org/10.1007/978-3-319-14240-1|first
Benjamin Langmann|https://doi.org/10.1007/978-3-658-06457-0|first
Zia Uddin|https://doi.org/10.1007/978-3-031-11534-9|first
Gerald Versluis|https://doi.org/10.1007/978-1-4842-2716-9|first
Patricia Melin|https://doi.org/10.1007/b97585|first
Oscar Castillo 0001|https://doi.org/10.1007/b97585|last
Anshu Ohlan|https://doi.org/10.1007/978-3-319-45928-8|first
Ramphul Ohlan|https://doi.org/10.1007/978-3-319-45928-8|last
Kwang H. Lee|https://doi.org/10.1007/3-540-32366-X|first
Ole Østerby|https://doi.org/10.1007/3-540-12676-7|first
Zahari Zlatev|https://doi.org/10.1007/3-540-12676-7|last
Charu C. Aggarwal|https://doi.org/10.1007/978-3-319-14142-8|first
Anna Petrasova|https://doi.org/10.1007/978-3-319-89303-7|first
Brendan Harmon|https://doi.org/10.1007/978-3-319-89303-7|middle
Vaclav Petras|https://doi.org/10.1007/978-3-319-89303-7|middle
Payam Tabrizian|https://doi.org/10.1007/978-3-319-89303-7|middle
Helena Mitásová|https://doi.org/10.1007/978-3-319-89303-7|last
Ivan Malý|https://doi.org/10.1007/978-3-030-79146-9|first
Gheorghe Paun|https://doi.org/10.1007/978-3-642-56196-2|first
Jean-Yves Le Boudec|https://doi.org/10.1007/3-540-45318-0|first
Patrick Thiran|https://doi.org/10.1007/3-540-45318-0|last
Justin Zobel|https://doi.org/10.1007/978-1-4471-6639-9|first
Basant Agarwal|https://link.springer.com/book/10.1007/978-3-319-25343-5|first
Namita Mittal|https://link.springer.com/book/10.1007/978-3-319-25343-5|last
Frédéric Geurts|https://doi.org/10.1007/3-540-49211-9|first
Felix Naumann|https://doi.org/10.1007/3-540-45921-9|first
Zhi-Hong Guan|https://doi.org/10.1007/978-3-030-02161-0|first
Bin Hu 0008|https://doi.org/10.1007/978-3-030-02161-0|middle
Xuemin (Sherman) Shen|https://doi.org/10.1007/978-3-030-02161-0|last
Jorge Crichigno|https://doi.org/10.1007/978-3-030-88841-1|first
Elie F. Kfoury|https://doi.org/10.1007/978-3-030-88841-1|middle
Elias Bou-Harb|https://doi.org/10.1007/978-3-030-88841-1|middle
Nasir Ghani|https://doi.org/10.1007/978-3-030-88841-1|last
Jack Hidary|https://doi.org/10.1007/978-3-030-23922-0|first
David Harel|https://doi.org/10.1007/978-3-642-19029-2|first
Rami Marelly|https://doi.org/10.1007/978-3-642-19029-2|last
Paul Levi|https://doi.org/10.1007/978-3-642-74268-2|first
Abhijit Mishra|https://doi.org/10.1007/978-981-13-1516-9|first
Pushpak Bhattacharyya|https://doi.org/10.1007/978-981-13-1516-9|last
Wolfgang Kowalk|https://doi.org/10.1007/978-3-642-68599-6|first
Peter A. Buhr|https://doi.org/10.1007/978-3-319-25703-7|first
Teuvo Kohonen|https://doi.org/10.1007/978-3-662-00784-6|first
Bernd Freisleben|https://doi.org/10.1007/978-3-642-71659-1|first
Krystina S. Madej|https://doi.org/10.1007/978-3-319-25952-9|first
Gerhard K. Kraetzschmar|https://doi.org/10.1007/3-540-63606-4|first
Vlado Menkovski|https://doi.org/10.1007/978-3-319-24792-2|first
Jean-Claude Falmagne|On Meaningful Scientific Laws_2015|first
Christopher Doble|On Meaningful Scientific Laws_2015|last
Muhammad Summair Raza|https://doi.org/10.1007/978-981-32-9166-9|first
Usman Qamar|https://doi.org/10.1007/978-981-32-9166-9|last
Karl Schlechta|https://doi.org/10.1007/978-3-319-89650-2|first
Gregor von Bochmann|https://doi.org/10.1007/3-540-09723-6|first
Pawel Gburzynski|https://doi.org/10.1007/978-3-030-15391-5|first
Marlon Dumas|https://doi.org/10.1007/978-3-662-56509-4|first
Marcello La Rosa|https://doi.org/10.1007/978-3-662-56509-4|middle
Jan Mendling|https://doi.org/10.1007/978-3-662-56509-4|middle
Hajo A. Reijers|https://doi.org/10.1007/978-3-662-56509-4|last
Friedrich L. Bauer|Entzifferte Geheimnisse: Methoden und Maximen der Kryptologie, 2. Auflage_1997|first
Panos M. Pardalos|https://doi.org/10.1007/BFb0000035|first
J. Ben Rosen|https://doi.org/10.1007/BFb0000035|last
Zhen Wen|https://doi.org/10.1007/b116723|first
Thomas S. Huang|https://doi.org/10.1007/b116723|last
Patrice Godefroid|https://doi.org/10.1007/3-540-60761-7|first
David Ribas|https://doi.org/10.1007/978-3-642-14040-2|first
Pere Ridao|https://doi.org/10.1007/978-3-642-14040-2|middle
José Neira|https://doi.org/10.1007/978-3-642-14040-2|last
Hans-Jürgen Zimmermann|https://doi.org/10.1007/978-94-015-7949-0|first
Hannes P. Lubich|https://doi.org/10.1007/3-540-58844-2|first
Kevin Brewer|https://doi.org/10.1007/978-3-319-29954-9|first
Cathy Bareiss|https://doi.org/10.1007/978-3-319-29954-9|last
C. S. R. Prabhu|https://doi.org/10.1007/978-981-13-3209-8|first
Warren A. Hunt Jr.|https://doi.org/10.1007/3-540-57960-5|first
Jun Fu 0001|https://doi.org/10.1007/978-3-030-54197-2|first
Ruicheng Ma|https://doi.org/10.1007/978-3-030-54197-2|last
Jerry M. Couretas|https://doi.org/10.1007/978-3-030-88559-5|first
Gottfried Vossen|https://doi.org/10.1007/978-3-319-60161-8|first
Frank Schönthaler|https://doi.org/10.1007/978-3-319-60161-8|middle
