editor|doi
Lucia Knapciková|Application of Regularized Online Sequential Learning for Glucose Correction._2019
Lucia Knapciková|https://doi.org/10.1007/978-3-030-49256-4
Lucia Knapciková|https://doi.org/10.1007/978-3-030-96623-2
Lucia Knapciková|https://doi.org/10.1007/978-1-4614-8265-9_808
Dan Russler|https://doi.org/10.1007/978-0-387-39940-9_156
Dan Russler|http://studia.complexica.net/index.php?option=com_content&view=article&id=69
Sarmistha Neogy|http://biaa.eu/-upload/BIAA51.pdf
Sarmistha Neogy|Dynamic Materialization for Building Personalized Smart Cubes._2016
Sarmistha Neogy|https://doi.org/10.1007/BFb0040661
Sarmistha Neogy|https://doi.org/10.1007/978-3-030-53360-1
Sarmistha Neogy|https://doi.org/10.1007/978-1-4614-8265-9_80777
Yong Yu 0001|https://doi.org/10.1007/978-3-540-30469-2_33
Nicolas Anciaux|https://doi.org/10.1109/NOTERE.2015.7293473
Nicolas Anciaux|https://opus4.kobv.de/opus4-ku-eichstaett/frontdoor/index/index/docId/628
Marco Kuhrmann|https://doi.org/10.1007/978-1-4614-8265-9_1479
Marco Kuhrmann|https://doi.org/10.1007/3-540-44751-2_14
Marco Kuhrmann|https://doi.org/10.1007/978-0-387-39940-9_80
Marco Kuhrmann|https://doi.org/10.1007/978-3-030-90279-7
Marco Kuhrmann|https://doi.org/10.1007/978-1-4614-8265-9_893
James Magowan|https://doi.org/10.1007/978-3-319-07124-4_46
Ider Tseveendorj|https://doi.org/10.1007/978-3-030-27656-0
Ider Tseveendorj|https://doi.org/10.1007/978-0-387-39940-9_230
Ider Tseveendorj|https://doi.org/10.1007/978-3-319-61443-4
Ider Tseveendorj|https://doi.org/10.1007/978-3-319-42755-3
Ider Tseveendorj|https://doi.org/10.1007/978-3-540-39964-3_27
Antonin Chambolle|https://doi.org/10.1007/978-0-387-39940-9_297
Peng Wang 0089|https://doi.org/10.1007/978-3-030-79146-9
Peng Wang 0089|https://doi.org/10.1007/978-1-4614-8265-9_1249
Peng Wang 0089|https://doi.org/10.1007/978-1-4939-0790-8_48
Peng Wang 0089|https://doi.org/10.1504/IJTMCC.2014.067360
Peng Wang 0089|https://doi.org/10.1007/978-3-319-98161-1_9
Maria Francesca Costabile|https://doi.org/10.1007/978-3-642-28148-8_8
Maria Francesca Costabile|https://d-nb.info/987067796
Maria Francesca Costabile|https://doi.org/10.1007/978-3-319-95504-9_7
Maria Francesca Costabile|https://doi.org/10.1007/978-3-662-43505-2_81
Maria Francesca Costabile|https://doi.org/10.1007/978-3-662-47804-2_8
Matthias Weber 0001|https://doi.org/10.1007/978-0-387-39940-9_1039
Matthias Weber 0001|https://doi.org/10.1007/978-3-319-62543-0
Matthias Weber 0001|https://doi.org/10.1007/s11280-007-0032-y
Matthias Weber 0001|https://doi.org/10.1007/978-3-540-30469-2_41
Ruicheng Ma|http://macau.uni-kiel.de/receive/macau_publ_00000696
Ruicheng Ma|https://doi.org/10.1007/978-3-319-72209-2
Brad Long|https://doi.org/10.1007/978-1-4842-2568-4
Mi Xiao|https://doi.org/10.1007/978-0-387-39940-9_203
Mi Xiao|https://doi.org/10.1109/NOTERE.2015.7293511
Mi Xiao|https://doi.org/10.1007/978-3-642-23740-9_2
Lizhe Wang 0001|https://doi.org/10.1007/978-1-4842-2737-4
Lizhe Wang 0001|https://doi.org/10.1007/3-540-36124-3_84
Lizhe Wang 0001|https://doi.org/10.1007/978-3-642-27166-3
Uttama Lahiri|https://doi.org/10.1007/b104335
Nicolas Le Sommer|https://doi.org/10.1007/978-981-16-5221-9
Nicolas Le Sommer|Intelligent Modifications in a Distributed Knowledge-Representation Architecture._1993
Nicolas Le Sommer|https://doi.org/10.1007/978-3-030-38339-8
Nicolas Le Sommer|Specifying Flexible Tasks in a Multi-database._1994
Seng Wai Loke|https://doi.org/10.1007/978-3-642-41221-9_7
Seng Wai Loke|https://doi.org/10.1007/978-1-4614-8806-4_52
Seng Wai Loke|http://biaa.eu/-upload/articleno1042.pdf
Seng Wai Loke|https://doi.org/10.1007/978-3-319-76111-4_31
Woodrow Barfield|https://doi.org/10.1007/978-1-4614-8806-4_41
Woodrow Barfield|https://doi.org/10.1145/3284869.3284872
Woodrow Barfield|https://doi.org/10.1007/978-3-540-73721-6
Woodrow Barfield|https://doi.org/10.1504/IJTMCC.2016.10005484
Woodrow Barfield|https://doi.org/10.1007/978-3-540-39964-3_80
Guy Tremblay|https://doi.org/10.1007/978-3-662-53416-8_9
Guy Tremblay|https://doi.org/10.1007/978-1-4614-8265-9_371
Peter F. Tropschuh|https://doi.org/10.1145/3284869.3284882
Peter F. Tropschuh|https://doi.org/10.1007/978-3-319-76285-2
Peter F. Tropschuh|https://doi.org/10.1007/978-3-030-91153-9
Peter F. Tropschuh|https://doi.org/10.1007/978-1-4614-8265-9_877
Peter F. Tropschuh|https://doi.org/10.1007/978-1-4614-8265-9_1556
Hans W. Nissen|https://doi.org/10.1145/3284869.3284898
Claudio Pacchierotti|https://doi.org/10.1007/978-1-4614-8265-9_1491
Matthew J. Saltzman|https://doi.org/10.1007/978-981-13-5880-7
Alexander A. Soderlund|https://doi.org/10.1007/978-3-030-42746-7
Alexander A. Soderlund|https://doi.org/10.1007/978-1-4614-8265-9_26
Paolo Massa|http://studia.complexica.net/index.php?option=com_content&view=article&id=226%3Acompositional-verication-for-reactive-multi-agent-systems-applied-to-platoon-non-collision-verication-pp-119-141
Paolo Massa|https://doi.org/10.1145/3411170.3411245
Paolo Massa|https://doi.org/10.1109/NOTERE.2011.5957971
Ba-Tuong Vo|https://doi.org/10.1109/COOPIS.1998.706193
Ba-Tuong Vo|https://doi.org/10.1007/978-1-4614-8265-9_1298
Ba-Tuong Vo|https://d-nb.info/94553762X
Ba-Tuong Vo|https://doi.org/10.1007/978-3-662-45761-0_4
Bernhard Rumpe|https://doi.org/10.1007/978-3-540-30468-5_33
Paul Grace|https://doi.org/10.1007/978-3-030-85836-0
Paul Grace|https://doi.org/10.1007/978-1-4614-8265-9_3843
Paul Grace|http://biaa.eu/-upload/vouzzano97.pdf
Paul Grace|https://doi.org/10.1007/978-1-4302-6095-0
Peter A. Buhr|https://doi.org/10.1007/978-3-319-69920-2
Peter A. Buhr|http://studia.complexica.net/index.php?option=com_content&view=article&id=194%3Aon-periodic-bilinear-processes-pp-76-95
Peter A. Buhr|https://doi.org/10.1007/978-3-319-07124-4_43
Günter von Bültzingsloewen|https://doi.org/10.1145/3411170.3411244
Günter von Bültzingsloewen|https://doi.org/10.1007/978-3-030-98816-6
Günter von Bültzingsloewen|https://doi.org/10.1007/978-3-030-52962-8
Günter von Bültzingsloewen|https://doi.org/10.1007/978-3-319-11137-7
Ioanna Lykourentzou|https://doi.org/10.1145/3411170.3411262
Maxim Zarodnyuk|https://doi.org/10.1007/978-3-030-34496-2
Maxim Zarodnyuk|https://doi.org/10.1007/978-3-642-45269-7_4
Maxim Zarodnyuk|http://studia.complexica.net/index.php?option=com_content&view=article&id=61
Maxim Zarodnyuk|https://doi.org/10.1007/978-3-662-50263-1
Kishan Sudusinghe|https://doi.org/10.1145/1416729.1416780
Kishan Sudusinghe|https://doi.org/10.1007/978-3-319-42282-4
Richard M. Ryan|https://doi.org/10.1007/978-1-4615-1021-5
Richard M. Ryan|https://doi.org/10.1007/978-0-387-39940-9_5049
Richard M. Ryan|https://doi.org/10.1007/978-3-540-30468-5_6
Manuele Kirsch-Pinheiro|https://doi.org/10.1007/978-1-4939-0790-8_22
Manuele Kirsch-Pinheiro|https://doi.org/10.1145/3411170.3411247
Manuele Kirsch-Pinheiro|http://studia.complexica.net/index.php?option=com_content&view=article&id=116
Yannick Fouquet|https://doi.org/10.1145/3342428.3342671
Giuseppe Martuscelli|https://doi.org/10.1007/978-1-4614-8265-9_867
Giuseppe Martuscelli|https://doi.org/10.1007/978-1-4614-8265-9_113
Giuseppe Martuscelli|https://doi.org/10.1007/978-3-030-53047-1
Giuseppe Martuscelli|https://doi.org/10.1007/978-0-387-39940-9_467
Giuseppe Martuscelli|https://doi.org/10.1007/978-1-4614-8265-9_1173
Luiz Celso Gomes Jr.|https://doi.org/10.1007/978-3-540-39964-3_85
Luiz Celso Gomes Jr.|https://doi.org/10.1504/IJTMCC.2014.063274
Luiz Celso Gomes Jr.|https://doi.org/10.1007/978-1-4614-8265-9_404
Luiz Celso Gomes Jr.|http://studia.complexica.net/index.php?option=com_content&view=article&id=107
Adam Wright|https://doi.org/10.1007/978-3-319-91536-4
Adam Wright|A Generic Framework for Human Computer Cooperation._1993
Adam Wright|https://doi.org/10.1007/978-3-540-89927-3
Jereme Haack|https://doi.org/10.1007/978-1-4614-8265-9_924
Jereme Haack|https://doi.org/10.1007/978-1-4614-8806-4_25
Sami Bhiri|https://doi.org/10.1007/978-1-4842-2845-6
Sami Bhiri|https://doi.org/10.1007/978-3-319-61949-1_10
Sami Bhiri|https://doi.org/10.1007/978-3-658-12415-1
Sami Bhiri|https://doi.org/10.1007/978-3-319-61949-1_23
Stephen J. Mellor|https://doi.org/10.1007/978-3-642-27166-3
Stephen J. Mellor|https://doi.org/10.1007/978-3-319-61949-1_8
Stephen J. Mellor|https://doi.org/10.1007/978-1-4614-8806-4_30
Stephen J. Mellor|https://doi.org/10.1145/3411170.3411243
Weiwei Cui|https://doi.org/10.1007/978-981-32-9166-9
Weiwei Cui|https://doi.org/10.1007/978-981-16-8325-1
Maurice Coyle|https://doi.org/10.1007/978-3-662-45947-8_3
Maurice Coyle|https://doi.org/10.1007/978-1-4614-8265-9_1433
Maurice Coyle|https://doi.org/10.1504/IJTMCC.2015.072467
Maurice Coyle|https://doi.org/10.1145/3284869.3284929
Maurice Coyle|https://doi.org/10.1007/978-3-319-07124-4_30
Changsheng Hua|https://doi.org/10.1007/978-3-662-55696-2_3
Changsheng Hua|https://doi.org/10.1007/978-0-387-39940-9_575
Changsheng Hua|https://doi.org/10.1007/978-1-4614-8265-9_1032
Changsheng Hua|https://doi.org/10.1007/978-1-4614-8265-9_942
Changsheng Hua|Specification and Verification of Communication Constraints for Interoperable Transactions._1994
Grigoris Antoniou|https://doi.org/10.1007/978-3-031-17834-4_6
Grigoris Antoniou|https://doi.org/10.1007/978-3-662-62308-4_1
Grigoris Antoniou|https://doi.org/10.1007/978-3-319-30004-7
Mohammad J. Rashti|https://doi.org/10.1109/NOTERE.2016.7745831
Mohammad J. Rashti|http://biaa.eu/-upload/vouzzano102.pdf
Mohammad J. Rashti|https://doi.org/10.1007/978-3-642-54426-2_3
David Levy 0001|https://doi.org/10.1007/978-981-16-3750-6
David Levy 0001|https://doi.org/10.1007/978-981-10-2546-4
Fabio Salice|http://biaa.eu/-upload/BIAA05.pdf
Fabio Salice|https://doi.org/10.1007/978-0-387-39940-9_1090
Fabio Salice|http://studia.complexica.net/index.php?option=com_content&view=article&id=126
France Chappaz|https://doi.org/10.1109/NOTERE.2015.7293484
France Chappaz|https://doi.org/10.1007/978-1-4614-8265-9_80666
Ralf Mikut|https://doi.org/10.1007/3-540-36124-3_82
Ralf Mikut|https://doi.org/10.1007/978-1-4939-0790-8_24
Ralf Mikut|https://doi.org/10.1007/978-3-319-18830-0
Ralf Mikut|https://doi.org/10.1007/3-540-44751-2_28
Ralf Mikut|https://doi.org/10.1007/978-0-387-39940-9_130
P. Krishna Reddy|https://doi.org/10.1007/978-3-030-43897-5
P. Krishna Reddy|https://doi.org/10.1007/978-3-030-58839-7
P. Krishna Reddy|http://biaa.eu/-upload/VOUZZA93.pdf
P. Krishna Reddy|https://doi.org/10.1007/978-3-642-23740-9_2
P. Krishna Reddy|https://doi.org/10.1007/10722620_26
M. Mustafa Rafique|https://doi.org/10.1007/978-3-031-17834-4_11
M. Mustafa Rafique|https://doi.org/10.1007/978-981-16-9194-2
M. Mustafa Rafique|https://doi.org/10.1145/3411170.3411274
M. Mustafa Rafique|https://doi.org/10.1007/978-3-658-35112-0
M. Mustafa Rafique|https://doi.org/10.1007/978-3-662-62919-2_6
Dheerendra Mishra|https://doi.org/10.1007/978-3-319-61949-1_9
Dheerendra Mishra|http://biaa.eu/-upload/BIAA26.pdf
Dheerendra Mishra|https://doi.org/10.1007/978-3-540-30468-5_3
Dheerendra Mishra|https://doi.org/10.1007/978-1-4614-8265-9_938
Óscar Ibáñez|https://doi.org/10.1007/978-981-16-0804-9
Óscar Ibáñez|https://doi.org/10.1007/978-1-4939-2092-1_42
Óscar Ibáñez|https://doi.org/10.1145/3342428.3342664
Tianqing Zhu|https://doi.org/10.1007/978-3-319-25952-9
Tianqing Zhu|Cooperative Modeling in Aplied Geographic Research._1994
Tianqing Zhu|https://doi.org/10.1007/978-3-662-64553-6_3
Tianqing Zhu|https://doi.org/10.1007/978-3-031-17834-4_5
Tianqing Zhu|http://biaa.eu/-upload/BIAA62.pdf
Linda Makovicka Osvaldova|https://doi.org/10.1007/978-3-662-54173-9_6
Linda Makovicka Osvaldova|https://doi.org/10.1007/978-3-030-64998-2
Linda Makovicka Osvaldova|https://doi.org/10.1007/978-3-319-98161-1_13
Linda Makovicka Osvaldova|https://doi.org/10.1007/978-3-319-42755-3
Linda Makovicka Osvaldova|https://doi.org/10.1007/978-3-319-07124-4_31
Hani Hagras|https://doi.org/10.1007/978-3-319-98161-1_7
Kim-Kwang Raymond Choo|https://doi.org/10.1504/IJTMCC.2015.072455
Kim-Kwang Raymond Choo|https://doi.org/10.1007/10722620_26
Kim-Kwang Raymond Choo|http://studia.complexica.net/index.php?option=com_content&view=article&id=151
Kim-Kwang Raymond Choo|https://doi.org/10.1504/IJTMCC.2015.076953
Kim-Kwang Raymond Choo|Query Translation Supporting the Migration of Legacy Databases into Cooperative Information Systems._1994
Prasan Roy|Systèmes de numération et répartition._2012
Prasan Roy|http://biaa.eu/-upload/jmkno75.pdf
Prasan Roy|https://doi.org/10.1007/978-1-4614-8265-9_533
Prasan Roy|https://doi.org/10.1504/IJTMCC.2017.10010539
Prasan Roy|https://doi.org/10.1007/3-540-36124-3_26
Zeina Torbey|https://doi.org/10.1007/10722620_27
Zeina Torbey|https://doi.org/10.1007/978-3-662-54037-4_1
Zeina Torbey|Conservation de la généricité et de l'aléatoirité._2012
Zeina Torbey|https://doi.org/10.1007/978-3-319-68670-7
Hartmut Vogler|https://doi.org/10.1109/COOPIS.1999.792149
Hartmut Vogler|http://biaa.eu/-upload/BIAA74.pdf
Gautam H. Thaker|https://doi.org/10.1007/978-3-662-47804-2_5
Gautam H. Thaker|https://doi.org/10.1007/978-3-642-22580-2
Sebastian Tietz|http://studia.complexica.net/index.php?option=com_content&view=article&id=100
Sebastian Tietz|https://doi.org/10.1007/978-1-4614-8806-4_61
Sebastian Tietz|https://doi.org/10.1145/1416729.1416733
Sebastian Tietz|https://doi.org/10.1007/978-0-387-39940-9_1038
Ludovic Dubost|https://doi.org/10.1007/978-3-540-39964-3_60
Ludovic Dubost|http://studia.complexica.net/index.php?option=com_content&view=article&id=188%3Aenforcing-type-safe-linking-using-inter-package-relationships-pp-129-157
Ludovic Dubost|https://doi.org/10.1109/NOTERE.2010.5536560
Ludovic Dubost|http://studia.complexica.net/index.php?option=com_content&view=article&id=156%3Avideo-based-detection-of-specic-events-in-public-transport-networks-pp58-88&catid=52%3Anumber-4&Itemid=95&lang=en
Dawei Jiang|https://doi.org/10.1007/978-3-319-63519-4
Dawei Jiang|https://doi.org/10.1007/978-3-319-94857-7
Chiang Lee|https://doi.org/10.1109/NOTERE.2015.7293452
Sanjiva Weerawarana|https://doi.org/10.1007/978-1-4614-8806-4_63
Sanjiva Weerawarana|http://studia.complexica.net/index.php?option=com_content&view=article&id=254%3Atimed-automata-based-modeling-and-verication-of-denial-of-service-attacks-in-wireless-sensor-networks-pp1-46-&catid=65%3Anumber-1-&Itemid=112
Sanjiva Weerawarana|https://doi.org/10.1007/978-1-4614-8806-4_54
Sanjiva Weerawarana|https://doi.org/10.1007/978-0-387-39940-9_773
Mohamed Sellami|https://doi.org/10.1007/978-1-4939-0790-8_53
Mohamed Sellami|http://studia.complexica.net/index.php?option=com_content&view=article&id=188%3Aenforcing-type-safe-linking-using-inter-package-relationships-pp-129-157
Mohamed Sellami|https://doi.org/10.1007/978-3-662-43505-2_22
Alastair Peter Dunsmore|https://doi.org/10.1504/IJTMCC.2014.067304
Alastair Peter Dunsmore|https://doi.org/10.1007/978-3-642-37574-3_2
Alastair Peter Dunsmore|https://doi.org/10.1007/978-0-387-39940-9_733
Alastair Peter Dunsmore|Qu'est-ce qu'une machine? (II/III)._2014
Alastair Peter Dunsmore|https://doi.org/10.1007/978-1-4614-8265-9_112
Alexander Tuzhilin|https://doi.org/10.1007/978-3-030-38954-3
Alexander Tuzhilin|https://doi.org/10.1109/NOTERE.2015.7293505
Alexander Tuzhilin|https://doi.org/10.1007/978-3-658-36702-2
Diaraf Seck|https://doi.org/10.1007/978-1-4614-8806-4_43
Diaraf Seck|https://doi.org/10.1007/978-3-030-63777-4
Diaraf Seck|https://doi.org/10.1007/978-3-662-58808-6_4
Diaraf Seck|https://doi.org/10.1007/978-3-030-15334-2
Paola Bonfante|https://d-nb.info/985468084
Paola Bonfante|https://doi.org/10.1007/978-3-642-39323-5
Paola Bonfante|http://studia.complexica.net/index.php?option=com_content&view=article&id=118
Paola Bonfante|https://doi.org/10.1007/978-3-662-43505-2_57
Paola Bonfante|http://studia.complexica.net/index.php?option=com_content&view=article&id=222%3Agdt4mas-a-formal-model-and-language-to-specify-and-verify-agent-based-complex-systems-pp-5-32
Philipp Cimiano|https://doi.org/10.1145/3342428.3343033
Philipp Cimiano|http://editions-rnti.fr/?inprocid=1001872
Philipp Cimiano|https://doi.org/10.1007/978-3-030-85085-2
Aaron Bostrom|http://studia.complexica.net/index.php?option=com_content&view=article&id=192%3Atopology-control-and-maintaining-of-graph-invariants-pp-38-49
Aaron Bostrom|https://doi.org/10.1007/978-3-540-79745-6
Aaron Bostrom|https://doi.org/10.1145/3342428.3342694
Aaron Bostrom|https://doi.org/10.1007/978-3-319-98161-1_13
Aaron Bostrom|https://doi.org/10.1007/978-1-4614-8265-9_80638
Maxime Boudreault|https://doi.org/10.1007/978-0-387-39940-9_377
Sara Bertoni|https://doi.org/10.1007/978-3-540-39964-3_33
Sara Bertoni|https://doi.org/10.1007/978-3-540-30469-2_44
Sara Bertoni|https://doi.org/10.1007/978-3-540-30468-5_46
Nenad Stojanovic|https://doi.org/10.1007/978-3-540-39964-3_91
Nenad Stojanovic|https://doi.org/10.1007/978-3-540-30469-2_31
Nenad Stojanovic|https://doi.org/10.1007/978-3-540-30469-2_44
Martin Dietzfelbinger|https://doi.org/10.1007/978-3-319-76111-4_9
Martin Dietzfelbinger|http://biaa.eu/-upload/articleno1052.pdf
Martin Dietzfelbinger|https://doi.org/10.1007/978-3-662-55947-5_4
Martin Dietzfelbinger|https://doi.org/10.1007/978-3-540-39964-3_55
Alexander Shapiro|https://doi.org/10.1109/NOTERE.2011.5957979
Alexander Shapiro|https://doi.org/10.1007/978-1-4614-8265-9_284
Alexander Shapiro|https://doi.org/10.1109/COOPIS.1996.554955
Alexander Shapiro|https://doi.org/10.1007/978-3-030-18468-1
Alexander Shapiro|https://doi.org/10.1007/978-3-319-98161-1_1
Tom Addis|https://doi.org/10.1007/978-3-8348-2191-1
Tom Addis|https://doi.org/10.1007/978-3-642-37574-3_8
David Korfkamp|https://doi.org/10.1007/978-3-642-34179-3_1
David Korfkamp|https://nbn-resolving.org/urn:nbn:de:0072-287480
Goetz Graefe|http://studia.complexica.net/index.php?option=com_content&view=article&id=132
Goetz Graefe|https://doi.org/10.1007/978-3-540-30469-2_23
Goetz Graefe|https://doi.org/10.1007/978-1-4939-0790-8_46
Goetz Graefe|https://doi.org/10.1007/978-0-85729-247-6
Anisoara Nica|https://doi.org/10.1007/978-0-387-39940-9_383
Durga Prasad Bavirisetti|https://doi.org/10.1007/978-3-642-54426-2_3
Durga Prasad Bavirisetti|https://doi.org/10.1007/978-3-030-42746-7
René Noël|https://doi.org/10.1007/978-1-4614-8806-4_39
René Noël|https://doi.org/10.1145/3284869.3284890
René Noël|https://doi.org/10.1007/978-3-662-43505-2_66
René Noël|https://doi.org/10.1007/978-3-540-30468-5_32
Gianfranco Lombardo|https://doi.org/10.1145/1416729.1416777
Gianfranco Lombardo|https://doi.org/10.1007/978-0-387-39940-9_1079
W. Hower|https://doi.org/10.1007/978-3-030-85836-0
Mikhail Malyutov|https://doi.org/10.1007/978-3-030-88132-0
Mikhail Malyutov|https://doi.org/10.1007/978-1-4614-8265-9_80659
Mikhail Malyutov|https://d-nb.info/986312657
Mikhail Malyutov|https://doi.org/10.1007/978-1-4614-8265-9_124
Marya Ershova|https://doi.org/10.1007/978-1-4614-8265-9_849
Marya Ershova|https://doi.org/10.1007/978-981-10-4044-3
Marya Ershova|https://doi.org/10.1007/978-3-319-07124-4_22
Marya Ershova|https://doi.org/10.1007/978-1-4614-8265-9_393
Marya Ershova|https://doi.org/10.1007/978-3-031-17834-4_7
Jonathan Rouzaud-Cornabas|https://doi.org/10.1007/978-0-387-39940-9_491
Jonathan Rouzaud-Cornabas|https://doi.org/10.1007/978-1-4614-8265-9_332
Jonathan Rouzaud-Cornabas|https://doi.org/10.1007/3-540-36124-3_52
Angelo Brayner|https://doi.org/10.1007/978-0-387-39940-9_297
Angelo Brayner|https://doi.org/10.1007/978-1-4614-8265-9_80641
Angelo Brayner|https://doi.org/10.1007/3-540-53754-6
Angelo Brayner|http://studia.complexica.net/index.php?option=com_content&view=article&id=213%3Avers-une-specication-des-modeles-de-simulation-de-systemes-complexes-pp-07-37-
Dino Lopez Pacheco|https://doi.org/10.1504/IJTMCC.2014.063270
Dino Lopez Pacheco|https://doi.org/10.1007/978-1-4939-0790-8_21
Elke A. Rundensteiner|https://doi.org/10.1007/3-540-36124-3_29
Amel Bouzeghoub|https://doi.org/10.1145/3411170.3411253
Amel Bouzeghoub|https://doi.org/10.1007/978-3-030-18114-7
Amel Bouzeghoub|https://doi.org/10.1145/3411170.3411226
Muhammad Hoque|https://doi.org/10.1007/978-1-4614-8265-9_903
Muhammad Hoque|https://doi.org/10.1007/978-0-387-39940-9_1118
Mustapha Bekhti|https://doi.org/10.1007/978-3-662-62386-2_1
Mustapha Bekhti|https://doi.org/10.1007/978-1-4614-8265-9_1391
Mustapha Bekhti|https://doi.org/10.1007/978-981-10-4965-1
